1595.9354453078306, 0.0069000853970965
2277.3460848774666, 0.006408198121263879
2683.8015540944416, 0.006005123825789925
3161.9844590555886, 0.005731853116994025
3604.30364614465, 0.005472245943637918
3927.0771069934235, 0.005308283518360379
4722.056186491334, 0.005014517506404786
5002.988643156007, 0.004905209222886425
5588.7627017334125, 0.00467292912040991
6150.627615062763, 0.004584116140051242
6497.310221159593, 0.004522630230572164
6718.469814704125, 0.004447480785653292
7166.7662881052, 0.004420153714773702
7423.789599521819, 0.004372331340734419
7842.199641362822, 0.00433817250213493
8093.245666467425, 0.004283518360375752
8380.155409444113, 0.0042971818958155465
