1213.3891213389122, 0.005253629376601197
1601.9127316198444, 0.0050828351836037615
2139.868499701135, 0.004912040990606322
2444.7101016138668, 0.004761742100768577
2833.2337118948008, 0.004631938514090525
3066.3478780633595, 0.004529461998292063
3430.962343096234, 0.004385994876174214
3819.485953377167, 0.004276686592655854
4213.986849970114, 0.004187873612297186
4488.942020322774, 0.004112724167378314
4895.397489539749, 0.004017079419299749
5218.170950388525, 0.003969257045260466
5684.399282725643, 0.003914602903501285
6001.195457262403, 0.0038667805294620022
6276.150627615062, 0.0038052946199829242
6736.401673640166, 0.0037574722459436426
7017.334130304842, 0.00368232280102477
7106.993424985056, 0.0036413321947053852
7447.698744769874, 0.003586678052946204
