3.202433E+02	1.934520E+01
3.301642E+02	1.943030E+01
3.403925E+02	1.951590E+01
3.509296E+02	1.960200E+01
3.618012E+02	1.968860E+01
3.730096E+02	1.977580E+01
3.845564E+02	1.986360E+01
3.964697E+02	1.995200E+01
4.087427E+02	2.004090E+01
4.214053E+02	2.013050E+01
4.344602E+02	2.022080E+01
4.479092E+02	2.031170E+01
4.617852E+02	2.040330E+01
4.760910E+02	2.049550E+01
4.908288E+02	2.058860E+01
5.060344E+02	2.068230E+01
5.216990E+02	2.077680E+01
5.378609E+02	2.087210E+01
5.545236E+02	2.096820E+01
5.716892E+02	2.106510E+01
5.893998E+02	2.116290E+01
6.076451E+02	2.126150E+01
6.264696E+02	2.136100E+01
6.458773E+02	2.146140E+01
6.658708E+02	2.156260E+01
6.864991E+02	2.166490E+01
7.077502E+02	2.176810E+01
7.296759E+02	2.187220E+01
7.522808E+02	2.197740E+01
7.755682E+02	2.208350E+01
7.995949E+02	2.219070E+01
8.243469E+02	2.229890E+01
8.498847E+02	2.240820E+01
8.762136E+02	2.251850E+01
9.033374E+02	2.262990E+01
9.313223E+02	2.274240E+01
9.601520E+02	2.285590E+01
9.898970E+02	2.297060E+01
1.020563E+03	2.308630E+01
1.052156E+03	2.320320E+01
1.084751E+03	2.332110E+01
1.118330E+03	2.344010E+01
1.152975E+03	2.356020E+01
1.188694E+03	2.368130E+01
1.225491E+03	2.380340E+01
1.263456E+03	2.392650E+01
1.302567E+03	2.405060E+01
1.342920E+03	2.417550E+01
1.384522E+03	2.430130E+01
1.427381E+03	2.442780E+01
1.471601E+03	2.455500E+01
1.517155E+03	2.468280E+01
1.564156E+03	2.481110E+01
1.612575E+03	2.493960E+01
1.662532E+03	2.506830E+01
1.714036E+03	2.519700E+01
1.767095E+03	2.532550E+01
1.821839E+03	2.545340E+01
1.878235E+03	2.558060E+01
1.936422E+03	2.570670E+01
1.996411E+03	2.583130E+01
2.058211E+03	2.595410E+01
2.121974E+03	2.607440E+01
2.187661E+03	2.619180E+01
2.255433E+03	2.630550E+01
2.325305E+03	2.641500E+01
2.397287E+03	2.651930E+01
2.471553E+03	2.661740E+01
2.548062E+03	2.670840E+01
2.627000E+03	2.679100E+01
2.708383E+03	2.686400E+01
2.792222E+03	2.692600E+01
2.878724E+03	2.697560E+01
2.967837E+03	2.701170E+01
3.059779E+03	2.703380E+01
3.154496E+03	2.704350E+01
3.252221E+03	2.704580E+01
3.352973E+03	2.704590E+01
3.456766E+03	2.704580E+01
3.563855E+03	2.704580E+01
3.674176E+03	2.704580E+01
3.788000E+03	2.704580E+01
3.905350E+03	2.704580E+01
4.026243E+03	2.704580E+01
4.150974E+03	2.704580E+01
4.279470E+03	2.704580E+01
4.412046E+03	2.704580E+01
4.548728E+03	2.704580E+01
4.689537E+03	2.704580E+01
4.834817E+03	2.704580E+01
4.984482E+03	2.704580E+01
5.138898E+03	2.704580E+01
5.298098E+03	2.704580E+01
5.462104E+03	2.704580E+01
5.631317E+03	2.704580E+01
5.805639E+03	2.704580E+01
5.985494E+03	2.704570E+01
6.170779E+03	2.704570E+01
6.361946E+03	2.704570E+01
6.559036E+03	2.704570E+01
6.762075E+03	2.704570E+01
6.971560E+03	2.704570E+01
7.187370E+03	2.704570E+01
7.410031E+03	2.704570E+01
7.639589E+03	2.704570E+01
7.876078E+03	2.704570E+01
8.120074E+03	2.704570E+01
8.371437E+03	2.704560E+01
8.630779E+03	2.704560E+01
8.898156E+03	2.704560E+01
9.173604E+03	2.704560E+01
9.457797E+03	2.704560E+01
9.750570E+03	2.704560E+01
1.005264E+04	2.704560E+01
1.036382E+04	2.704560E+01
1.068489E+04	2.704550E+01
1.101590E+04	2.704550E+01
1.135691E+04	2.704550E+01
1.170874E+04	2.704550E+01
1.207119E+04	2.704550E+01
1.244515E+04	2.704550E+01
1.283069E+04	2.704550E+01
1.322787E+04	2.704540E+01
1.363766E+04	2.704540E+01
1.405983E+04	2.704540E+01
1.449539E+04	2.704540E+01
1.494445E+04	2.704540E+01
1.540707E+04	2.704540E+01
1.588437E+04	2.704530E+01
1.637608E+04	2.704530E+01
1.688340E+04	2.704530E+01
1.740644E+04	2.704530E+01
