0.1426783479349184  0.006822479928635147
0.29286608260325364  0.006294380017841213
0.4430538172715893  0.005880463871543265
0.596996245306633  0.005616413916146298
0.745306633291614  0.0053880463871543265
0.8973717146433032  0.005209634255129349
1.0475594493116387  0.005074041034790366
1.2015018773466828  0.0049598572702943804
1.3516896120150177  0.0048314005352363965
1.5018773466833535  0.004710080285459413
1.6501877346683305  0.004638715432649421
1.806007509386733  0.0045602140945584305
1.9524405506883578  0.004510258697591437
2.106382978723405  0.0044603033006244425
2.25657071339174  0.004438893844781446
2.4067584480600748  0.0043461195361284575
2.562578222778472  0.004338983050847459
2.7108886107634507  0.0043175735950044605
2.859198998748438  0.004267618198037468
