2307.232516437538, 0.006879590093936808
3161.9844590555886, 0.006339880444064904
3813.5086670651517, 0.005970964987190438
4363.4190077704725, 0.005670367207514948
4967.124925283921, 0.005424423569598637
5511.057979677226, 0.0052741246797608915
5989.240884638374, 0.005116994022203249
6664.674237895997, 0.004994022203245093
7609.0854751942625, 0.00475491033304868
8176.927674835626, 0.004679760888129807
9007.77047220562, 0.004536293766011959
9300.657501494323, 0.004461144321093086
9778.84040645547, 0.004467976088812984
