23.82105566852414 1.6961130742048418
28.331107953466855 1.7314487632507607
32.466079821875006 1.802120141342634
37.51301590341059 2.0494699646642083
43.88467275358483 2.7561837455829306
47.859057493961856 3.9222614840988435
53.062424663609974 5.547703180211936
58.83151609361528 7.491166077738413
66.31391397820146 8.904593639575882
80.847151758852 9.611307420494622
108.38318281490061 10.424028268551162
161.7614175097766 11.519434628975194
226.9312042722883 12.155477031802054
320.9957834775376 13.180212014134213
463.520586459678 14.098939929328562
683.287249914963 15.229681978798531
901.0083611623164 16.395759717314434
1311.8505351376798 18.09187279151939
1751.4131855177652 19.39929328621904
2347.933493521178 20.777385159010564
2838.9648662688764 20.954063604240247
3636.9312904951153 20.989399293286183
